formula
Ca3Co3.9Ti0.1O9
Ca3Co3.9Ti0.1O9
Ca3Co3.9Ti0.1O9
Ca3Co3.9Ti0.1O9
Ca3Co4O9
Ca3Co4O9
Ca3Co4O9
Ca3Co4O9
Ca3Co4O9
Cu3Sb0.85Ge0.15S4
Cu3Sb0.85Ge0.15S4
Cu3Sb0.85Ge0.15S4
Cu3Sb0.85Ge0.15S4
Cu3Sb0.925Ge0.075S4
Cu3Sb0.925Ge0.075S4
Cu3Sb0.925Ge0.075S4
Cu3Sb0.925Ge0.075S4
Cu3Sb0.95Ge0.05S4
Cu3Sb0.95Ge0.05S4
Cu3Sb0.95Ge0.05S4
Cu3Sb0.95Ge0.05S4
Cu3Sb0.975Ge0.025S4
Cu3Sb0.975Ge0.025S4
Cu3Sb0.975Ge0.025S4
Cu3Sb0.975Ge0.025S4
Cu3Sb0.9875Ge0.0125S4
Cu3Sb0.9875Ge0.0125S4
Cu3Sb0.9875Ge0.0125S4
Cu3Sb0.9875Ge0.0125S4
Cu3Sb0.9Ge0.1S4
Cu3Sb0.9Ge0.1S4
Cu3Sb0.9Ge0.1S4
Cu3Sb0.9Ge0.1S4
Cu3SbS4
Cu3SbS4
Cu3SbS4
Cu3SbS4
CuFe0.92In0.08S2
CuFe0.92In0.08S2
CuFe0.92In0.08S2
CuFe0.92In0.08S2
CuFe0.96In0.04S2
CuFe0.96In0.04S2
CuFe0.96In0.04S2
CuFe0.96In0.04S2
CuFe0.98In0.02S2
CuFe0.98In0.02S2
CuFe0.98In0.02S2
CuFe0.98In0.02S2
CuFeS2
CuFeS2
CuFeS2
CuFeS2
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Mg2Cu3In3Te8
Cu10.5Ni0.5ZnSb4S13
Cu10.5Ni0.5ZnSb4S13
Cu10.5Ni0.5ZnSb4S13
Cu10.5Ni0.5ZnSb4S13
Cu10.5Ni0.5ZnSb4S13
Cu10.5Ni1.3Zn0.2Sb4S13
Cu10.5Ni1.3Zn0.2Sb4S13
Cu10.5Ni1.3Zn0.2Sb4S13
Cu10.5Ni1.5Sb4S13
Cu10.5Ni1.5Sb4S13
Cu10.5Ni1.5Sb4S13
Cu10.5Ni1.5Sb4S13
Cu10.5Ni1.5Sb4S13
Cu10.5NiZn0.5Sb4S13
Cu10.5NiZn0.5Sb4S13
Cu10.5NiZn0.5Sb4S13
Cu10.5NiZn0.5Sb4S13
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Ca14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Yb14MgSb11
Ag0.96Nb0.04BiSe2.0
Ag0.96Nb0.04BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
Ag0.98Nb0.02BiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
AgBiSe2.0
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Hf0.14Sb
FeNb0.86Zr0.14Sb
FeNb0.86Zr0.14Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.88Hf0.12Sb
FeNb0.92Hf0.08Sb
FeNb0.92Hf0.08Sb
FeNb0.92Hf0.08Sb
FeNb0.92Hf0.08Sb
FeNb0.92Hf0.08Sb
FeNb0.92Zr0.08Sb
FeNb0.92Zr0.08Sb
FeNb0.92Zr0.08Sb
FeNb0.92Zr0.08Sb
FeNb0.92Zr0.08Sb
FeNb0.9Hf0.1Sb
FeNb0.9Hf0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
FeNb0.9Zr0.1Sb
Cu2Sn0.8Zn0.2S3
Cu2Sn0.8Zn0.2S3
Cu2Sn0.8Zn0.2S3
Cu2Sn0.8Zn0.2S3
Cu2Sn0.8Zn0.2S3
Cu2Sn0.95Zn0.05S3
Cu2Sn0.95Zn0.05S3
Cu2Sn0.95Zn0.05S3
Cu2Sn0.95Zn0.05S3
Cu2Sn0.95Zn0.05S3
Cu2Sn0.9Zn0.1S3
Cu2Sn0.9Zn0.1S3
Cu2Sn0.9Zn0.1S3
Cu2Sn0.9Zn0.1S3
Cu2Sn0.9Zn0.1S3
Cu2SnS3
Cu2SnS3
Cu2SnS3
Cu2SnS3
Cu2SnS3
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.5Cd0.5)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.7Cd0.3)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
Eu(Zn0.9Cd0.1)2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuCd2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
EuZn2Sb2
(PbTe)0.05(Ag2Te)0.95
(PbTe)0.05(Ag2Te)0.95
(PbTe)0.05(Ag2Te)0.95
(PbTe)0.05(Ag2Te)0.95
(PbTe)0.05(Ag2Te)0.95
(PbTe)0.1(Ag2Te)0.9
(PbTe)0.1(Ag2Te)0.9
(PbTe)0.1(Ag2Te)0.9
(PbTe)0.1(Ag2Te)0.9
(PbTe)0.1(Ag2Te)0.9
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
(PbTe)0.15(Ag2Te)0.85
Ag2Te
Ag2Te
Ag2Te
Ag2Te
BiCuSeO
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.5Ti0.5CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.7Ti0.3CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.8Ti0.2CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Hf0.9Ti0.1CoSb0.8Sn0.2
Ca3Al0.95Zn0.05Sb3
Ca3Al0.95Zn0.05Sb3
Ca3Al0.95Zn0.05Sb3
Ca3Al0.95Zn0.05Sb3
Ca3Al0.95Zn0.05Sb3
Ca3Al0.98Zn0.02Sb3
Ca3Al0.98Zn0.02Sb3
Ca3Al0.98Zn0.02Sb3
Ca3Al0.98Zn0.02Sb3
Ca3Al0.98Zn0.02Sb3
Ca3Al0.99Zn0.01Sb3
Ca3Al0.99Zn0.01Sb3
Ca3Al0.99Zn0.01Sb3
Ca3AlSb3
Ca3AlSb3
Ca3AlSb3
Ca3AlSb3
Ca5In1.95Zn0.05Sb6
Ca5In1.95Zn0.05Sb6
Ca5In1.95Zn0.05Sb6
Ca5In1.95Zn0.05Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.98Zn0.02Sb6
Ca5In1.9Zn0.1Sb6
Ca5In1.9Zn0.1Sb6
Ca5In1.9Zn0.1Sb6
Ca5In1.9Zn0.1Sb6
Ca5In2Sb6
Ca5In2Sb6
Ca5In2Sb6
Ca5In2Sb6
Mg3Sb1.6Bi0.4
Mg3Sb1.6Bi0.4
Mg3Sb1.6Bi0.4
Mg3Sb1.6Bi0.4
Mg3Sb1.6Bi0.4
Mg3Sb1.8Bi0.2
Mg3Sb1.8Bi0.2
Mg3Sb1.8Bi0.2
Mg3Sb1.8Bi0.2
Mg3Sb1.8Bi0.2
Mg3Sb1.9Bi0.1
Mg3Sb1.9Bi0.1
Mg3Sb1.9Bi0.1
Mg3Sb1.9Bi0.1
Mg3Sb1.9Bi0.1
Mg3Sb2
Mg3Sb2
Mg3Sb2
Mg3Sb2
Mg3Sb2
Ca5Al1.9Zn0.1Sb6
Ca5Al1.9Zn0.1Sb6
Ca5Al1.9Zn0.1Sb6
Ca5Al1.9Zn0.1Sb6
Ca5Al1.9Zn0.1Sb6
Ca5Ga1.7Zn0.3Sb6
Ca5Ga1.7Zn0.3Sb6
Ca5Ga1.7Zn0.3Sb6
Ca5Ga1.7Zn0.3Sb6
Ca5Ga1.7Zn0.3Sb6
Ca5Ga1.8Zn0.2Sb6
Ca5Ga1.8Zn0.2Sb6
Ca5Ga1.8Zn0.2Sb6
Ca5Ga1.8Zn0.2Sb6
Ca5Ga1.8Zn0.2Sb6
Ca5Ga1.95Zn0.05Sb6
Ca5Ga1.95Zn0.05Sb6
Ca5Ga1.95Zn0.05Sb6
Ca5Ga1.95Zn0.05Sb6
Ca5Ga1.95Zn0.05Sb6
Ca5Ga1.9Zn0.1Sb6
Ca5Ga1.9Zn0.1Sb6
Ca5Ga1.9Zn0.1Sb6
Ca5Ga1.9Zn0.1Sb6
Ca5Ga1.9Zn0.1Sb6
Ca5Ga2Sb6
Ca5Ga2Sb6
Ca5Ga2Sb6
Bi0.985Na0.015CuSeO
Bi0.985Na0.015CuSeO
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.02
In4Pb0.01Sn0.03Se2.9Cl0.04
In4Pb0.01Sn0.03Se2.9Cl0.04
In4Pb0.01Sn0.03Se2.9Cl0.04
In4Pb0.01Sn0.03Se2.9Cl0.04
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
In4Pb0.01Sn0.03Se2.9Cl0.06
BiCu0.90SeO
BiCu0.90SeO
BiCu0.90SeO
BiCu0.90SeO
BiCu0.925SeO
BiCu0.925SeO
BiCu0.925SeO
BiCu0.925SeO
BiCu0.975SeO
BiCu0.975SeO
BiCu0.975SeO
BiCu0.975SeO
BiCuSeO
BiCuSeO
BiCuSeO
BiCuSeO
FeNb0.80Ti0.20Sb
FeNb0.80Ti0.20Sb
FeNb0.80Ti0.20Sb
FeNb0.80Ti0.20Sb
FeNb0.88Ti0.12Sb
FeNb0.88Ti0.12Sb
FeNb0.88Ti0.12Sb
FeNb0.88Ti0.12Sb
FeNb0.92Ti0.08Sb
FeNb0.92Ti0.08Sb
FeNb0.92Ti0.08Sb
FeNb0.92Ti0.08Sb
FeNb0.96Ti0.04Sb
FeNb0.96Ti0.04Sb
FeNb0.96Ti0.04Sb
FeNb0.96Ti0.04Sb
AgSn15.0BiTe17.0
AgSn15.0BiTe17.0
AgSn15.0BiTe17.0
AgSn15.0BiTe17.0
AgSn25.0BiTe27.0
AgSn25.0BiTe27.0
AgSn25.0BiTe27.0
AgSn25.0BiTe27.0
AgSn5.0BiTe7.0
AgSn5.0BiTe7.0
AgSn5.0BiTe7.0
AgSn5.0BiTe7.0
SnTe
SnTe
SnTe
SnTe
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.85Cd0.15Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.875Cd0.125Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.95Cd0.05Sc0.02O1.03
Zn0.9Cd0.1Sc0.006O1.009
Zn0.9Cd0.1Sc0.006O1.009
Zn0.9Cd0.1Sc0.006O1.009
Zn0.9Cd0.1Sc0.006O1.009
Zn0.9Cd0.1Sc0.006O1.009
Zn0.9Cd0.1Sc0.01O1.015
Zn0.9Cd0.1Sc0.01O1.015
Zn0.9Cd0.1Sc0.01O1.015
Zn0.9Cd0.1Sc0.01O1.015
Zn0.9Cd0.1Sc0.01O1.015
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.02O1.03
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.03O1.045
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
Zn0.9Cd0.1Sc0.04O1.06
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
ZnSc0.02O1.03
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.97Mn0.03Te2
CuGa0.98Mn0.02Te2
CuGa0.98Mn0.02Te2
CuGa0.98Mn0.02Te2
CuGa0.98Mn0.02Te2
CuGa0.98Mn0.02Te2
CuGa0.98Mn0.02Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGa0.99Mn0.01Te2
CuGaTe2
CuGaTe2
CuGaTe2
CuGaTe2
CuGaTe2
CuGaTe2
(Sn0.8Ge0.2)0.82Mn0.18Te
(Sn0.8Ge0.2)0.82Mn0.18Te
(Sn0.8Ge0.2)0.82Mn0.18Te
(Sn0.8Ge0.2)0.82Mn0.18Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.85Mn0.15Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.88Mn0.12Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.8Mn0.2Te
(Sn0.8Ge0.2)0.91Mn0.09Te
(Sn0.8Ge0.2)0.91Mn0.09Te
(Sn0.8Ge0.2)0.91Mn0.09Te
(Sn0.8Ge0.2)0.91Mn0.09Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.94Mn0.06Te
(Sn0.8Ge0.2)0.97Mn0.03Te
(Sn0.8Ge0.2)0.97Mn0.03Te
(Sn0.8Ge0.2)0.97Mn0.03Te
