pair,cat_set,an_set,formula,score
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 16,51,16,(Sb1.00)2(S1.00)3,-0.22820688106259485
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.34Se0.66)3,0.25185290823545436
51 × 52-34,51,52-34,(Sb1.00)2(Te0.96Se0.04)3,0.3590291175994011
51 × 52-34,51,52-34,(Sb1.00)2(Te0.00Se1.00)3,0.07996757135564514
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.68Se0.32)3,0.4048874858661132
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.54Se0.46)3,0.3172871802660029
51 × 52-34,51,52-34,(Sb1.00)2(Te0.34Se0.66)3,0.25185290823545436
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.40Se0.60)3,0.27339308160728093
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.76Se0.24)3,0.4297184086233382
51 × 52-34,51,52-34,(Sb1.00)2(Te0.98Se0.02)3,0.3619976725511094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.00Se1.00)3,0.07996757135564514
51 × 52-34,51,52-34,(Sb1.00)2(Te0.06Se0.94)3,0.08417015667169148
51 × 52-34,51,52-34,(Sb1.00)2(Te0.96Se0.04)3,0.3590291175994011
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.96Se0.04)3,0.3590291175994011
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.64Se0.36)3,0.37142368639606
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.74Se0.26)3,0.42487898218652786
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.56Se0.44)3,0.3251697271013033
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.54Se0.46)3,0.3172871802660029
51 × 52-34,51,52-34,(Sb1.00)2(Te0.56Se0.44)3,0.3251697271013033
51 × 52-34,51,52-34,(Sb1.00)2(Te0.20Se0.80)3,0.13778838420075148
51 × 52-34,51,52-34,(Sb1.00)2(Te0.58Se0.42)3,0.333938458011737
51 × 52-34,51,52-34,(Sb1.00)2(Te0.68Se0.32)3,0.4048874858661132
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.38Se0.62)3,0.26470252753072543
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.00Se1.00)3,0.07996757135564514
51 × 52-34,51,52-34,(Sb1.00)2(Te0.76Se0.24)3,0.4297184086233382
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te0.72Se0.28)3,0.4210320634638195
51 × 52-34,51,52-34,(Sb1.00)2(Te0.32Se0.68)3,0.18243602052931307
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.70Se0.30)3,0.4171381495354422
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.66Se0.34)3,0.3870879704759147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.68Se0.32)3,0.4048874858661132
51 × 52-34,51,52-34,(Sb1.00)2(Te0.04Se0.96)3,0.08307946535368699
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.98Se0.02)3,0.3619976725511094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.70Se0.30)3,0.4171381495354422
51 × 52-34,51,52-34,(Sb1.00)2(Te0.46Se0.54)3,0.29307408250126094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.56Se0.44)3,0.3251697271013033
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.38Se0.62)3,0.26470252753072543
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.04Se0.96)3,0.08307946535368699
51 × 52-34,51,52-34,(Sb1.00)2(Te0.94Se0.06)3,0.3809562859545147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.66Se0.34)3,0.3870879704759147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.94Se0.06)3,0.3809562859545147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.28Se0.72)3,0.16667654573674895
51 × 52-34,51,52-34,(Sb1.00)2(Te0.94Se0.06)3,0.3809562859545147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.54Se0.46)3,0.3172871802660029
51 × 52-34,51,52-34,(Sb1.00)2(Te0.58Se0.42)3,0.333938458011737
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.86Se0.14)3,0.44174531305443343
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.90Se0.10)3,0.41947522541137855
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.74Se0.26)3,0.42487898218652786
51 × 52-34,51,52-34,(Sb1.00)2(Te0.10Se0.90)3,0.09494502621787387
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.68Se0.32)3,0.4048874858661132
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.22Se0.78)3,0.14533026034762345
51 × 52-34,51,52-34,(Sb1.00)2(Te0.40Se0.60)3,0.27339308160728093
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.46Se0.54)3,0.29307408250126094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.22Se0.78)3,0.14533026034762345
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.20Se0.80)3,0.13778838420075148
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.74Se0.26)3,0.42487898218652786
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.90Se0.10)3,0.41947522541137855
51 × 52-34,51,52-34,(Sb1.00)2(Te0.10Se0.90)3,0.09494502621787387
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.36Se0.64)3,0.2577500674967107
51 × 52-34,51,52-34,(Sb1.00)2(Te0.40Se0.60)3,0.27339308160728093
51 × 52-34,51,52-34,(Sb1.00)2(Te0.22Se0.78)3,0.14533026034762345
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.76Se0.24)3,0.4297184086233382
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.36Se0.64)3,0.2577500674967107
51 × 52-34,51,52-34,(Sb1.00)2(Te0.32Se0.68)3,0.18243602052931307
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.60Se0.40)3,0.34574421870846056
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.28Se0.72)3,0.16667654573674895
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te0.94Se0.06)3,0.3809562859545147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.58Se0.42)3,0.333938458011737
51 × 52-34,51,52-34,(Sb1.00)2(Te0.76Se0.24)3,0.4297184086233382
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.40Se0.60)3,0.27339308160728093
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.94Se0.06)3,0.3809562859545147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.70Se0.30)3,0.4171381495354422
51 × 52-34,51,52-34,(Sb1.00)2(Te0.88Se0.12)3,0.43115362312544
51 × 52-34,51,52-34,(Sb1.00)2(Te0.28Se0.72)3,0.16667654573674895
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.56Se0.44)3,0.3251697271013033
51 × 52-34,51,52-34,(Sb1.00)2(Te0.66Se0.34)3,0.3870879704759147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.60Se0.40)3,0.34574421870846056
51 × 52-34,51,52-34,(Sb1.00)2(Te0.22Se0.78)3,0.14533026034762345
51 × 52-34,51,52-34,(Sb1.00)2(Te0.86Se0.14)3,0.44174531305443343
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.34Se0.66)3,0.25185290823545436
51 × 52-34,51,52-34,(Sb1.00)2(Te0.04Se0.96)3,0.08307946535368699
51 × 52-34,51,52-34,(Sb1.00)2(Te0.38Se0.62)3,0.26470252753072543
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.42Se0.58)3,0.2803627756627366
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.98Se0.02)3,0.3619976725511094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.54Se0.46)3,0.3172871802660029
51 × 52-34,51,52-34,(Sb1.00)2(Te0.30Se0.70)3,0.17398354020210915
51 × 52-34,51,52-34,(Sb1.00)2(Te0.18Se0.82)3,0.13066679174463955
51 × 52-34,51,52-34,(Sb1.00)2(Te0.04Se0.96)3,0.08307946535368699
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.86Se0.14)3,0.44174531305443343
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.46Se0.54)3,0.29307408250126094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.64Se0.36)3,0.37142368639606
51 × 52-34,51,52-34,(Sb1.00)2(Te0.44Se0.56)3,0.2854488509276934
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.00Se1.00)3,0.07996757135564514
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.96Se0.04)3,0.3590291175994011
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.62Se0.38)3,0.3581297197261983
51 × 52-34,51,52-34,(Sb1.00)2(Te0.48Se0.52)3,0.30035587063781655
51 × 52-34,51,52-34,(Sb1.00)2(Te0.52Se0.48)3,0.31025331988132593
51 × 52-34,51,52-34,(Sb1.00)2(Te0.16Se0.84)3,0.12355538874645985
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.84Se0.16)3,0.4443448513359758
51 × 52-34,51,52-34,(Sb1.00)2(Te0.90Se0.10)3,0.41947522541137855
51 × 52-34,51,52-34,(Sb1.00)2(Te0.70Se0.30)3,0.4171381495354422
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.00Se1.00)3,0.07996757135564514
51 × 52-34,51,52-34,(Sb1.00)2(Te0.90Se0.10)3,0.41947522541137855
51 × 52-34,51,52-34,(Sb1.00)2(Te0.72Se0.28)3,0.4210320634638195
51 × 52-34,51,52-34,(Sb1.00)2(Te0.78Se0.22)3,0.43369765402040716
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te0.72Se0.28)3,0.4210320634638195
51 × 52-34,51,52-34,(Sb1.00)2(Te0.50Se0.50)3,0.30691756705672674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.76Se0.24)3,0.4297184086233382
51 × 52-34,51,52-34,(Sb1.00)2(Te0.08Se0.92)3,0.0853400993291688
51 × 52-34,51,52-34,(Sb1.00)2(Te0.20Se0.80)3,0.13778838420075148
51 × 52-34,51,52-34,(Sb1.00)2(Te0.26Se0.74)3,0.16009786688795172
51 × 52-34,51,52-34,(Sb1.00)2(Te1.00Se0.00)3,0.5404170989182809
51 × 52-34,51,52-34,(Sb1.00)2(Te0.34Se0.66)3,0.25185290823545436
51 × 52-34,51,52-34,(Sb1.00)2(Te0.56Se0.44)3,0.3251697271013033
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.92Se0.08)3,0.4034694949024709
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.22Se0.78)3,0.14533026034762345
51 × 52-34,51,52-34,(Sb1.00)2(Te0.40Se0.60)3,0.27339308160728093
51 × 52-34,51,52-34,(Sb1.00)2(Te0.66Se0.34)3,0.3870879704759147
51 × 52-34,51,52-34,(Sb1.00)2(Te0.60Se0.40)3,0.34574421870846056
51 × 52-34,51,52-34,(Sb1.00)2(Te0.02Se0.98)3,0.08206358059103674
51 × 52-34,51,52-34,(Sb1.00)2(Te0.96Se0.04)3,0.3590291175994011
51 × 52-34,51,52-34,(Sb1.00)2(Te0.82Se0.18)3,0.4414455417179829
51 × 52-34,51,52-34,(Sb1.00)2(Te0.24Se0.76)3,0.15298390604230752
51 × 52-34,51,52-34,(Sb1.00)2(Te0.38Se0.62)3,0.26470252753072543
51 × 52-34,51,52-34,(Sb1.00)2(Te0.80Se0.20)3,0.43840651492373417
51 × 52-34,51,52-34,(Sb1.00)2(Te0.98Se0.02)3,0.3619976725511094
51 × 52-34,51,52-34,(Sb1.00)2(Te0.74Se0.26)3,0.42487898218652786
